original_path,distorted_path,family,member,distortion_type,seed,mean_disp,max_disp,param_alpha,param_sigma,param_grid_step
data/split/train/FAMILY-64/CHILD/FM064_C4.png,data/train_distorted/distorted/FAMILY-64/CHILD/FM064_C4_local.png,FAMILY-64,CHILD,local,4206631,2.79,6.92,,,
data/split/train/FAMILY-64/CHILD/FM064_C4.png,data/train_distorted/distorted/FAMILY-64/CHILD/FM064_C4_bending.png,FAMILY-64,CHILD,bending,4206632,4.46,8.07,,,
data/split/train/FAMILY-64/CHILD/FM064_C5.png,data/train_distorted/distorted/FAMILY-64/CHILD/FM064_C5_elastic.png,FAMILY-64,CHILD,elastic,4206640,7.83,17.1,14.47,7.527,32
data/split/train/FAMILY-64/CHILD/FM064_C5.png,data/train_distorted/distorted/FAMILY-64/CHILD/FM064_C5_local.png,FAMILY-64,CHILD,local,4206641,3.94,7.69,,,
data/split/train/FAMILY-64/CHILD/FM064_C5.png,data/train_distorted/distorted/FAMILY-64/CHILD/FM064_C5_bending.png,FAMILY-64,CHILD,bending,4206642,5.97,10.06,,,
data/split/train/FAMILY-64/FATHER/FM064_F1.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F1_elastic.png,FAMILY-64,FATHER,elastic,4206650,5.31,12.43,8.429,5.052,32
data/split/train/FAMILY-64/FATHER/FM064_F1.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F1_local.png,FAMILY-64,FATHER,local,4206651,5.26,10.42,,,
data/split/train/FAMILY-64/FATHER/FM064_F1.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F1_bending.png,FAMILY-64,FATHER,bending,4206652,4.36,7.91,,,
data/split/train/FAMILY-64/FATHER/FM064_F2.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F2_elastic.png,FAMILY-64,FATHER,elastic,4206660,7.2,17.0,13.208,6.959,32
data/split/train/FAMILY-64/FATHER/FM064_F2.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F2_local.png,FAMILY-64,FATHER,local,4206661,5.37,10.41,,,
data/split/train/FAMILY-64/FATHER/FM064_F2.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F2_bending.png,FAMILY-64,FATHER,bending,4206662,6.75,11.37,,,
data/split/train/FAMILY-64/FATHER/FM064_F3.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F3_elastic.png,FAMILY-64,FATHER,elastic,4206670,10.29,24.29,15.833,5.239,32
data/split/train/FAMILY-64/FATHER/FM064_F3.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F3_local.png,FAMILY-64,FATHER,local,4206671,2.85,5.75,,,
data/split/train/FAMILY-64/FATHER/FM064_F3.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F3_bending.png,FAMILY-64,FATHER,bending,4206672,5.55,9.87,,,
data/split/train/FAMILY-64/FATHER/FM064_F4.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F4_elastic.png,FAMILY-64,FATHER,elastic,4206680,7.19,15.99,11.849,5.799,32
data/split/train/FAMILY-64/FATHER/FM064_F4.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F4_local.png,FAMILY-64,FATHER,local,4206681,4.2,8.8,,,
data/split/train/FAMILY-64/FATHER/FM064_F4.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F4_bending.png,FAMILY-64,FATHER,bending,4206682,7.07,12.91,,,
data/split/train/FAMILY-64/FATHER/FM064_F5.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F5_elastic.png,FAMILY-64,FATHER,elastic,4206690,5.33,13.3,10.205,7.962,32
data/split/train/FAMILY-64/FATHER/FM064_F5.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F5_local.png,FAMILY-64,FATHER,local,4206691,3.28,7.38,,,
data/split/train/FAMILY-64/FATHER/FM064_F5.png,data/train_distorted/distorted/FAMILY-64/FATHER/FM064_F5_bending.png,FAMILY-64,FATHER,bending,4206692,6.35,10.58,,,
data/split/train/FAMILY-64/MOTHER/FM064_M1.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M1_elastic.png,FAMILY-64,MOTHER,elastic,4206700,7.2,18.07,13.823,7.904,32
data/split/train/FAMILY-64/MOTHER/FM064_M1.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M1_local.png,FAMILY-64,MOTHER,local,4206701,3.48,7.04,,,
data/split/train/FAMILY-64/MOTHER/FM064_M1.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M1_bending.png,FAMILY-64,MOTHER,bending,4206702,5.85,10.61,,,
data/split/train/FAMILY-64/MOTHER/FM064_M2.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M2_elastic.png,FAMILY-64,MOTHER,elastic,4206710,6.85,17.5,12.698,7.05,32
data/split/train/FAMILY-64/MOTHER/FM064_M2.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M2_local.png,FAMILY-64,MOTHER,local,4206711,4.1,10.12,,,
data/split/train/FAMILY-64/MOTHER/FM064_M2.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M2_bending.png,FAMILY-64,MOTHER,bending,4206712,6.83,11.91,,,
data/split/train/FAMILY-64/MOTHER/FM064_M3.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M3_elastic.png,FAMILY-64,MOTHER,elastic,4206720,9.37,21.87,15.631,5.347,32
data/split/train/FAMILY-64/MOTHER/FM064_M3.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M3_local.png,FAMILY-64,MOTHER,local,4206721,4.35,10.2,,,
data/split/train/FAMILY-64/MOTHER/FM064_M3.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M3_bending.png,FAMILY-64,MOTHER,bending,4206722,5.59,9.92,,,
data/split/train/FAMILY-64/MOTHER/FM064_M4.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M4_elastic.png,FAMILY-64,MOTHER,elastic,4206730,5.67,15.56,9.764,7.529,32
data/split/train/FAMILY-64/MOTHER/FM064_M4.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M4_local.png,FAMILY-64,MOTHER,local,4206731,2.29,5.51,,,
data/split/train/FAMILY-64/MOTHER/FM064_M4.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M4_bending.png,FAMILY-64,MOTHER,bending,4206732,5.88,10.1,,,
data/split/train/FAMILY-64/MOTHER/FM064_M5.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M5_elastic.png,FAMILY-64,MOTHER,elastic,4206740,7.61,19.52,13.58,5.553,32
data/split/train/FAMILY-64/MOTHER/FM064_M5.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M5_local.png,FAMILY-64,MOTHER,local,4206741,3.18,7.74,,,
data/split/train/FAMILY-64/MOTHER/FM064_M5.png,data/train_distorted/distorted/FAMILY-64/MOTHER/FM064_M5_bending.png,FAMILY-64,MOTHER,bending,4206742,3.86,7.03,,,
data/split/train/FAMILY-69/CHILD/FM069_C1.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C1_elastic.png,FAMILY-69,CHILD,elastic,4206750,4.08,10.56,8.492,7.468,32
data/split/train/FAMILY-69/CHILD/FM069_C1.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C1_local.png,FAMILY-69,CHILD,local,4206751,3.67,8.71,,,
data/split/train/FAMILY-69/CHILD/FM069_C1.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C1_bending.png,FAMILY-69,CHILD,bending,4206752,5.47,9.8,,,
data/split/train/FAMILY-69/CHILD/FM069_C2.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C2_elastic.png,FAMILY-69,CHILD,elastic,4206760,7.28,19.3,13.326,6.376,32
data/split/train/FAMILY-69/CHILD/FM069_C2.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C2_local.png,FAMILY-69,CHILD,local,4206761,3.34,7.49,,,
data/split/train/FAMILY-69/CHILD/FM069_C2.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C2_bending.png,FAMILY-69,CHILD,bending,4206762,5.9,10.46,,,
data/split/train/FAMILY-69/CHILD/FM069_C3.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C3_elastic.png,FAMILY-69,CHILD,elastic,4206770,8.45,19.08,13.256,5.318,32
data/split/train/FAMILY-69/CHILD/FM069_C3.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C3_local.png,FAMILY-69,CHILD,local,4206771,4.59,9.58,,,
data/split/train/FAMILY-69/CHILD/FM069_C3.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C3_bending.png,FAMILY-69,CHILD,bending,4206772,5.38,9.58,,,
data/split/train/FAMILY-69/CHILD/FM069_C4.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C4_elastic.png,FAMILY-69,CHILD,elastic,4206780,5.02,11.35,9.138,6.57,32
data/split/train/FAMILY-69/CHILD/FM069_C4.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C4_local.png,FAMILY-69,CHILD,local,4206781,2.96,5.93,,,
data/split/train/FAMILY-69/CHILD/FM069_C4.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C4_bending.png,FAMILY-69,CHILD,bending,4206782,5.06,8.74,,,
data/split/train/FAMILY-69/CHILD/FM069_C5.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C5_elastic.png,FAMILY-69,CHILD,elastic,4206790,8.96,20.85,15.651,5.602,32
data/split/train/FAMILY-69/CHILD/FM069_C5.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C5_local.png,FAMILY-69,CHILD,local,4206791,4.23,10.0,,,
data/split/train/FAMILY-69/CHILD/FM069_C5.png,data/train_distorted/distorted/FAMILY-69/CHILD/FM069_C5_bending.png,FAMILY-69,CHILD,bending,4206792,5.14,9.19,,,
data/split/train/FAMILY-69/FATHER/FM069_F1.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F1_elastic.png,FAMILY-69,FATHER,elastic,4206800,5.02,11.72,8.162,5.751,32
data/split/train/FAMILY-69/FATHER/FM069_F1.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F1_local.png,FAMILY-69,FATHER,local,4206801,3.85,10.29,,,
data/split/train/FAMILY-69/FATHER/FM069_F1.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F1_bending.png,FAMILY-69,FATHER,bending,4206802,4.0,7.13,,,
data/split/train/FAMILY-69/FATHER/FM069_F2.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F2_elastic.png,FAMILY-69,FATHER,elastic,4206810,8.0,19.53,14.545,6.029,32
data/split/train/FAMILY-69/FATHER/FM069_F2.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F2_local.png,FAMILY-69,FATHER,local,4206811,3.32,6.76,,,
data/split/train/FAMILY-69/FATHER/FM069_F2.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F2_bending.png,FAMILY-69,FATHER,bending,4206812,6.7,12.26,,,
data/split/train/FAMILY-69/FATHER/FM069_F3.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F3_elastic.png,FAMILY-69,FATHER,elastic,4206820,4.48,13.81,8.631,7.387,32
data/split/train/FAMILY-69/FATHER/FM069_F3.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F3_local.png,FAMILY-69,FATHER,local,4206821,3.19,6.21,,,
data/split/train/FAMILY-69/FATHER/FM069_F3.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F3_bending.png,FAMILY-69,FATHER,bending,4206822,3.87,6.68,,,
data/split/train/FAMILY-69/FATHER/FM069_F4.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F4_elastic.png,FAMILY-69,FATHER,elastic,4206830,7.35,18.32,12.269,5.114,32
data/split/train/FAMILY-69/FATHER/FM069_F4.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F4_local.png,FAMILY-69,FATHER,local,4206831,4.37,10.48,,,
data/split/train/FAMILY-69/FATHER/FM069_F4.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F4_bending.png,FAMILY-69,FATHER,bending,4206832,6.16,10.26,,,
data/split/train/FAMILY-69/FATHER/FM069_F5.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F5_elastic.png,FAMILY-69,FATHER,elastic,4206840,6.45,15.06,10.62,5.206,32
data/split/train/FAMILY-69/FATHER/FM069_F5.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F5_local.png,FAMILY-69,FATHER,local,4206841,4.55,11.27,,,
data/split/train/FAMILY-69/FATHER/FM069_F5.png,data/train_distorted/distorted/FAMILY-69/FATHER/FM069_F5_bending.png,FAMILY-69,FATHER,bending,4206842,4.37,8.0,,,
data/split/train/FAMILY-69/MOTHER/FM069_M1.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M1_elastic.png,FAMILY-69,MOTHER,elastic,4206850,6.31,13.86,10.912,6.011,32
data/split/train/FAMILY-69/MOTHER/FM069_M1.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M1_local.png,FAMILY-69,MOTHER,local,4206851,4.69,8.65,,,
data/split/train/FAMILY-69/MOTHER/FM069_M1.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M1_bending.png,FAMILY-69,MOTHER,bending,4206852,5.2,9.06,,,
data/split/train/FAMILY-69/MOTHER/FM069_M2.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M2_elastic.png,FAMILY-69,MOTHER,elastic,4206860,6.28,14.71,11.084,6.017,32
data/split/train/FAMILY-69/MOTHER/FM069_M2.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M2_local.png,FAMILY-69,MOTHER,local,4206861,3.89,7.12,,,
data/split/train/FAMILY-69/MOTHER/FM069_M2.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M2_bending.png,FAMILY-69,MOTHER,bending,4206862,3.44,5.88,,,
data/split/train/FAMILY-69/MOTHER/FM069_M3.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M3_elastic.png,FAMILY-69,MOTHER,elastic,4206870,7.42,20.9,13.44,5.796,32
data/split/train/FAMILY-69/MOTHER/FM069_M3.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M3_local.png,FAMILY-69,MOTHER,local,4206871,3.16,6.21,,,
data/split/train/FAMILY-69/MOTHER/FM069_M3.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M3_bending.png,FAMILY-69,MOTHER,bending,4206872,4.75,8.11,,,
data/split/train/FAMILY-69/MOTHER/FM069_M4.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M4_elastic.png,FAMILY-69,MOTHER,elastic,4206880,4.29,10.64,8.051,7.9,32
data/split/train/FAMILY-69/MOTHER/FM069_M4.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M4_local.png,FAMILY-69,MOTHER,local,4206881,4.78,10.48,,,
data/split/train/FAMILY-69/MOTHER/FM069_M4.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M4_bending.png,FAMILY-69,MOTHER,bending,4206882,3.41,6.07,,,
data/split/train/FAMILY-69/MOTHER/FM069_M5.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M5_elastic.png,FAMILY-69,MOTHER,elastic,4206890,5.57,12.72,10.154,7.185,32
data/split/train/FAMILY-69/MOTHER/FM069_M5.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M5_local.png,FAMILY-69,MOTHER,local,4206891,2.29,5.42,,,
data/split/train/FAMILY-69/MOTHER/FM069_M5.png,data/train_distorted/distorted/FAMILY-69/MOTHER/FM069_M5_bending.png,FAMILY-69,MOTHER,bending,4206892,7.02,12.31,,,
data/split/train/FAMILY-70/CHILD/FM070_C1.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C1_elastic.png,FAMILY-70,CHILD,elastic,4206900,6.98,17.82,12.793,5.407,32
data/split/train/FAMILY-70/CHILD/FM070_C1.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C1_local.png,FAMILY-70,CHILD,local,4206901,2.99,6.88,,,
data/split/train/FAMILY-70/CHILD/FM070_C1.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C1_bending.png,FAMILY-70,CHILD,bending,4206902,6.22,10.37,,,
data/split/train/FAMILY-70/CHILD/FM070_C2.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C2_elastic.png,FAMILY-70,CHILD,elastic,4206910,9.29,22.2,15.393,6.34,32
data/split/train/FAMILY-70/CHILD/FM070_C2.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C2_local.png,FAMILY-70,CHILD,local,4206911,3.23,6.32,,,
data/split/train/FAMILY-70/CHILD/FM070_C2.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C2_bending.png,FAMILY-70,CHILD,bending,4206912,6.2,11.28,,,
data/split/train/FAMILY-70/CHILD/FM070_C3.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C3_elastic.png,FAMILY-70,CHILD,elastic,4206920,6.96,16.01,12.492,7.618,32
data/split/train/FAMILY-70/CHILD/FM070_C3.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C3_local.png,FAMILY-70,CHILD,local,4206921,2.53,5.32,,,
data/split/train/FAMILY-70/CHILD/FM070_C3.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C3_bending.png,FAMILY-70,CHILD,bending,4206922,6.48,10.97,,,
data/split/train/FAMILY-70/CHILD/FM070_C4.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C4_elastic.png,FAMILY-70,CHILD,elastic,4206930,7.12,17.63,13.445,7.619,32
data/split/train/FAMILY-70/CHILD/FM070_C4.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C4_local.png,FAMILY-70,CHILD,local,4206931,3.61,6.64,,,
data/split/train/FAMILY-70/CHILD/FM070_C4.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C4_bending.png,FAMILY-70,CHILD,bending,4206932,5.24,9.11,,,
data/split/train/FAMILY-70/CHILD/FM070_C5.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C5_elastic.png,FAMILY-70,CHILD,elastic,4206940,4.91,14.02,10.018,7.254,32
data/split/train/FAMILY-70/CHILD/FM070_C5.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C5_local.png,FAMILY-70,CHILD,local,4206941,3.9,9.51,,,
data/split/train/FAMILY-70/CHILD/FM070_C5.png,data/train_distorted/distorted/FAMILY-70/CHILD/FM070_C5_bending.png,FAMILY-70,CHILD,bending,4206942,4.4,7.69,,,
data/split/train/FAMILY-70/FATHER/FM070_F1.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F1_elastic.png,FAMILY-70,FATHER,elastic,4206950,7.42,18.46,13.996,7.889,32
data/split/train/FAMILY-70/FATHER/FM070_F1.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F1_local.png,FAMILY-70,FATHER,local,4206951,4.02,9.95,,,
data/split/train/FAMILY-70/FATHER/FM070_F1.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F1_bending.png,FAMILY-70,FATHER,bending,4206952,4.74,7.95,,,
data/split/train/FAMILY-70/FATHER/FM070_F2.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F2_elastic.png,FAMILY-70,FATHER,elastic,4206960,6.23,15.43,11.312,7.646,32
data/split/train/FAMILY-70/FATHER/FM070_F2.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F2_local.png,FAMILY-70,FATHER,local,4206961,4.72,8.64,,,
data/split/train/FAMILY-70/FATHER/FM070_F2.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F2_bending.png,FAMILY-70,FATHER,bending,4206962,4.67,8.15,,,
data/split/train/FAMILY-70/FATHER/FM070_F3.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F3_elastic.png,FAMILY-70,FATHER,elastic,4206970,7.66,22.21,15.206,7.588,32
data/split/train/FAMILY-70/FATHER/FM070_F3.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F3_local.png,FAMILY-70,FATHER,local,4206971,3.98,9.02,,,
data/split/train/FAMILY-70/FATHER/FM070_F3.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F3_bending.png,FAMILY-70,FATHER,bending,4206972,3.89,6.72,,,
data/split/train/FAMILY-70/FATHER/FM070_F4.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F4_elastic.png,FAMILY-70,FATHER,elastic,4206980,7.0,16.29,12.482,5.724,32
data/split/train/FAMILY-70/FATHER/FM070_F4.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F4_local.png,FAMILY-70,FATHER,local,4206981,3.95,8.66,,,
data/split/train/FAMILY-70/FATHER/FM070_F4.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F4_bending.png,FAMILY-70,FATHER,bending,4206982,4.45,7.95,,,
data/split/train/FAMILY-70/FATHER/FM070_F5.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F5_elastic.png,FAMILY-70,FATHER,elastic,4206990,5.17,11.82,8.966,6.219,32
data/split/train/FAMILY-70/FATHER/FM070_F5.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F5_local.png,FAMILY-70,FATHER,local,4206991,3.37,7.36,,,
data/split/train/FAMILY-70/FATHER/FM070_F5.png,data/train_distorted/distorted/FAMILY-70/FATHER/FM070_F5_bending.png,FAMILY-70,FATHER,bending,4206992,6.17,11.24,,,
data/split/train/FAMILY-70/MOTHER/FM070_M1.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M1_elastic.png,FAMILY-70,MOTHER,elastic,4207000,8.32,22.54,15.248,6.053,32
data/split/train/FAMILY-70/MOTHER/FM070_M1.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M1_local.png,FAMILY-70,MOTHER,local,4207001,4.65,9.56,,,
data/split/train/FAMILY-70/MOTHER/FM070_M1.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M1_bending.png,FAMILY-70,MOTHER,bending,4207002,5.06,9.32,,,
data/split/train/FAMILY-70/MOTHER/FM070_M2.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M2_elastic.png,FAMILY-70,MOTHER,elastic,4207010,5.0,12.17,10.197,7.826,32
data/split/train/FAMILY-70/MOTHER/FM070_M2.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M2_local.png,FAMILY-70,MOTHER,local,4207011,3.2,6.83,,,
data/split/train/FAMILY-70/MOTHER/FM070_M2.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M2_bending.png,FAMILY-70,MOTHER,bending,4207012,5.21,9.18,,,
data/split/train/FAMILY-70/MOTHER/FM070_M3.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M3_elastic.png,FAMILY-70,MOTHER,elastic,4207020,8.06,16.75,13.636,7.06,32
data/split/train/FAMILY-70/MOTHER/FM070_M3.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M3_local.png,FAMILY-70,MOTHER,local,4207021,3.26,7.43,,,
data/split/train/FAMILY-70/MOTHER/FM070_M3.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M3_bending.png,FAMILY-70,MOTHER,bending,4207022,5.67,9.65,,,
data/split/train/FAMILY-70/MOTHER/FM070_M4.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M4_elastic.png,FAMILY-70,MOTHER,elastic,4207030,9.07,20.99,15.442,5.229,32
data/split/train/FAMILY-70/MOTHER/FM070_M4.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M4_local.png,FAMILY-70,MOTHER,local,4207031,3.58,6.81,,,
data/split/train/FAMILY-70/MOTHER/FM070_M4.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M4_bending.png,FAMILY-70,MOTHER,bending,4207032,6.86,12.66,,,
data/split/train/FAMILY-70/MOTHER/FM070_M5.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M5_elastic.png,FAMILY-70,MOTHER,elastic,4207040,6.05,14.18,12.132,7.679,32
data/split/train/FAMILY-70/MOTHER/FM070_M5.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M5_local.png,FAMILY-70,MOTHER,local,4207041,3.47,7.2,,,
data/split/train/FAMILY-70/MOTHER/FM070_M5.png,data/train_distorted/distorted/FAMILY-70/MOTHER/FM070_M5_bending.png,FAMILY-70,MOTHER,bending,4207042,3.36,5.79,,,
data/split/train/FAMILY-71/CHILD/FM071_C1.png,data/train_distorted/distorted/FAMILY-71/CHILD/FM071_C1_elastic.png,FAMILY-71,CHILD,elastic,4207050,5.38,13.21,9.983,6.533,32
data/split/train/FAMILY-71/CHILD/FM071_C1.png,data/train_distorted/distorted/FAMILY-71/CHILD/FM071_C1_local.png,FAMILY-71,CHILD,local,4207051,3.41,7.79,,,
data/split/train/FAMILY-71/CHILD/FM071_C1.png,data/train_distorted/distorted/FAMILY-71/CHILD/FM071_C1_bending.png,FAMILY-71,CHILD,bending,4207052,6.82,11.88,,,
data/split/train/FAMILY-71/CHILD/FM071_C2.png,data/train_distorted/distorted/FAMILY-71/CHILD/FM071_C2_elastic.png,FAMILY-71,CHILD,elastic,4207060,5.5,12.78,9.587,6.015,32
data/split/train/FAMILY-71/CHILD/FM071_C2.png,data/train_distorted/distorted/FAMILY-71/CHILD/FM071_C2_local.png,FAMILY-71,CHILD,local,4207061,3.34,6.64,,,
data/split/train/FAMILY-71/CHILD/FM071_C2.png,data/train_distorted/distorted/FAMILY-71/CHILD/FM071_C2_bending.png,FAMILY-71,CHILD,bending,4207062,3.84,7.04,,,
data/split/train/FAMILY-71/CHILD/FM071_C3.png,data/train_distorted/distorted/FAMILY-71/CHILD/FM071_C3_elastic.png,FAMILY-71,CHILD,elastic,4207070,5.3,12.05,9.526,6.417,32
data/split/train/FAMILY-71/CHILD/FM071_C3.png,data/train_distorted/distorted/FAMILY-71/CHILD/FM071_C3_local.png,FAMILY-71,CHILD,local,4207071,4.18,9.28,,,
data/split/train/FAMILY-71/CHILD/FM071_C3.png,data/train_distorted/distorted/FAMILY-71/CHILD/FM071_C3_bending.png,FAMILY-71,CHILD,bending,4207072,5.54,9.77,,,
data/split/train/FAMILY-71/CHILD/FM071_C4.png,data/train_distorted/distorted/FAMILY-71/CHILD/FM071_C4_elastic.png,FAMILY-71,CHILD,elastic,4207080,5.95,16.17,10.85,7.204,32
